,trigger,word,pos,sess,sent_num,filename,len,freq,sess_id,prev_pos,next_pos,prev_freq,next_freq,prev_len,next_len,sent_ident
521,4,in,ADP,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,7.29,session0_files0-11_triggers_processed.txt,NOUN,PROPN,4.35,4.54,4.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
522,5,iraq,PROPN,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,4.54,session0_files0-11_triggers_processed.txt,ADP,CCONJ,7.29,7.41,2.0,3.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
523,6,and,CCONJ,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,7.41,session0_files0-11_triggers_processed.txt,PROPN,PRON,4.54,6.38,4.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
524,7,what,PRON,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,6.38,session0_files0-11_triggers_processed.txt,CCONJ,ADJ,7.41,4.32,3.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
525,8,scary,ADJ,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,4.32,session0_files0-11_triggers_processed.txt,PRON,VERB,6.38,7.06,4.0,2.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
526,9,is,VERB,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,7.06,session0_files0-11_triggers_processed.txt,ADJ,SCONJ,4.32,7.02,5.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
527,10,that,SCONJ,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,7.02,session0_files0-11_triggers_processed.txt,VERB,ADV,7.06,4.24,2.0,6.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
528,11,sooner,ADV,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,6,4.24,session0_files0-11_triggers_processed.txt,SCONJ,CCONJ,7.02,6.54,4.0,2.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
529,12,or,CCONJ,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,6.54,session0_files0-11_triggers_processed.txt,ADV,ADV,4.24,5.52,6.0,5.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
530,13,later,ADV,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,5,5.52,session0_files0-11_triggers_processed.txt,CCONJ,DET,6.54,7.02,2.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
531,14,that,DET,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,7.02,session0_files0-11_triggers_processed.txt,ADV,NOUN,5.52,4.35,5.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
532,15,wolf,NOUN,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,4.35,session0_files0-11_triggers_processed.txt,DET,AUX,7.02,6.45,4.0,4.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
533,16,will,AUX,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,4,6.45,session0_files0-11_triggers_processed.txt,NOUN,ADV,4.35,5.34,4.0,8.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
534,17,probably,ADV,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,8,5.34,session0_files0-11_triggers_processed.txt,AUX,VERB,6.45,6.26,4.0,3.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
535,18,get,VERB,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,3,6.26,session0_files0-11_triggers_processed.txt,ADV,PRON,5.34,6.01,8.0,2.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
536,19,us,PRON,sess_0,sent_26,weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt,2,6.01,session0_files0-11_triggers_processed.txt,VERB,SENT_END,6.26,0.0,3.0,0.0,sess_0_weblog-blogspot.com_thelameduck_20041119192207_ENG_20041119_192207.txt_sent_26
540,1,email,NOUN,sess_0,sent_27,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,5,4.68,session0_files0-11_triggers_processed.txt,SENT_START,X,0.0,0.0,0.0,21.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_27
541,2,franz371...@gmail.com,X,sess_0,sent_27,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,21,0.0,session0_files0-11_triggers_processed.txt,NOUN,SENT_END,4.68,0.0,5.0,0.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_27
544,1,site,NOUN,sess_0,sent_28,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,4,5.27,session0_files0-11_triggers_processed.txt,SENT_START,VERB,0.0,5.92,0.0,4.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_28
545,2,made,VERB,sess_0,sent_28,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,4,5.92,session0_files0-11_triggers_processed.txt,NOUN,SENT_END,5.27,0.0,4.0,0.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_28
548,1,and,CCONJ,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,3,7.41,session0_files0-11_triggers_processed.txt,SENT_START,PRON,0.0,6.96,0.0,2.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
549,2,it,PRON,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,2,6.96,session0_files0-11_triggers_processed.txt,CCONJ,VERB,7.41,5.21,3.0,5.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
550,3,seems,VERB,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,5,5.21,session0_files0-11_triggers_processed.txt,PRON,PRON,6.96,6.8,2.0,4.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
551,4,this,PRON,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,4,6.8,session0_files0-11_triggers_processed.txt,VERB,AUX,5.21,7.06,5.0,2.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
552,5,is,AUX,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,2,7.06,session0_files0-11_triggers_processed.txt,PRON,DET,6.8,7.77,4.0,3.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
553,6,the,DET,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,3,7.77,session0_files0-11_triggers_processed.txt,AUX,ADJ,7.06,6.13,2.0,5.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
554,7,first,ADJ,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,5,6.13,session0_files0-11_triggers_processed.txt,DET,NOUN,7.77,5.27,3.0,4.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
555,8,site,NOUN,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,4,5.27,session0_files0-11_triggers_processed.txt,ADJ,ADP,6.13,7.45,5.0,2.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
556,9,of,ADP,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,2,7.45,session0_files0-11_triggers_processed.txt,NOUN,PROPN,5.27,2.41,4.0,8.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
557,10,ragnarok,PROPN,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,8,2.41,session0_files0-11_triggers_processed.txt,ADP,PROPN,7.45,5.97,2.0,1.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
558,11,2,PROPN,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,1,5.97,session0_files0-11_triggers_processed.txt,PROPN,INTJ,2.41,3.83,8.0,6.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
559,12,hahaha,INTJ,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,6,3.83,session0_files0-11_triggers_processed.txt,PROPN,SCONJ,5.97,5.77,1.0,5.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
560,13,since,SCONJ,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,5,5.77,session0_files0-11_triggers_processed.txt,INTJ,DET,3.83,7.77,6.0,3.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
561,14,the,DET,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,3,7.77,session0_files0-11_triggers_processed.txt,SCONJ,NOUN,5.77,5.27,5.0,4.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
562,15,site,NOUN,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,4,5.27,session0_files0-11_triggers_processed.txt,DET,AUX,7.77,7.06,3.0,2.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
563,16,is,AUX,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,2,7.06,session0_files0-11_triggers_processed.txt,NOUN,ADJ,5.27,6.25,4.0,3.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
564,17,new,ADJ,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,3,6.25,session0_files0-11_triggers_processed.txt,AUX,VERB,7.06,5.13,2.0,4.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
565,18,send,VERB,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,4,5.13,session0_files0-11_triggers_processed.txt,ADJ,PRON,6.25,6.52,3.0,2.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
566,19,me,PRON,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,2,6.52,session0_files0-11_triggers_processed.txt,VERB,PRON,5.13,6.48,4.0,4.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
567,20,your,PRON,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,4,6.48,session0_files0-11_triggers_processed.txt,PRON,NOUN,6.52,4.29,2.0,11.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
568,21,suggestions,NOUN,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,11,4.29,session0_files0-11_triggers_processed.txt,PRON,CCONJ,6.48,7.41,4.0,3.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
569,22,and,CCONJ,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,3,7.41,session0_files0-11_triggers_processed.txt,NOUN,NOUN,4.29,4.89,11.0,8.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
570,23,comments,NOUN,sess_0,sent_29,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,8,4.89,session0_files0-11_triggers_processed.txt,CCONJ,SENT_END,7.41,0.0,3.0,0.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_29
573,1,reply,VERB,sess_0,sent_30,newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt,5,4.61,session0_files0-11_triggers_processed.txt,SENT_START,SENT_END,0.0,0.0,0.0,0.0,sess_0_newsgroup-groups.google.com_RagnarokOnlineII_aa9a688cad543649_ENG_20051110_012000.txt_sent_30
577,1,[,PUNCT,sess_0,sent_31,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,1,0.0,session0_files0-11_triggers_processed.txt,SENT_START,SENT_END,0.0,0.0,0.0,0.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_31
580,1,http://www.reuters.co.uk/newspackagearticle.jhtml?type=worldnews&storyid=624569&section=news,X,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,92,0.0,session0_files0-11_triggers_processed.txt,SENT_START,NOUN,0.0,4.09,0.0,8.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
581,2,protests,NOUN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,8,4.09,session0_files0-11_triggers_processed.txt,X,VERB,0.0,5.91,92.0,5.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
582,3,going,VERB,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,5,5.91,session0_files0-11_triggers_processed.txt,NOUN,ADP,4.09,6.92,8.0,2.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
583,4,on,ADP,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,2,6.92,session0_files0-11_triggers_processed.txt,VERB,ADP,5.91,7.29,5.0,2.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
584,5,in,ADP,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,2,7.29,session0_files0-11_triggers_processed.txt,ADP,DET,6.92,7.77,2.0,3.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
585,6,the,DET,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,ADJ,7.29,3.54,2.0,7.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
586,7,chilean,ADJ,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,7,3.54,session0_files0-11_triggers_processed.txt,DET,NOUN,7.77,5.1,3.0,7.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
587,8,capital,NOUN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,7,5.1,session0_files0-11_triggers_processed.txt,ADJ,ADP,3.54,7.45,7.0,2.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
588,9,of,ADP,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,2,7.45,session0_files0-11_triggers_processed.txt,NOUN,PROPN,5.1,3.78,7.0,8.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
589,10,santiago,PROPN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,8,3.78,session0_files0-11_triggers_processed.txt,ADP,ADP,7.45,6.63,2.0,4.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
590,11,from,ADP,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,4,6.63,session0_files0-11_triggers_processed.txt,PROPN,DET,3.78,7.77,8.0,3.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
591,12,the,DET,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,3,7.77,session0_files0-11_triggers_processed.txt,ADP,ADJ,6.63,5.2,4.0,8.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
592,13,economic,ADJ,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,8,5.2,session0_files0-11_triggers_processed.txt,DET,NOUN,7.77,4.4,3.0,6.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
593,14,summit,NOUN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,6,4.4,session0_files0-11_triggers_processed.txt,ADJ,PROPN,5.2,5.4,8.0,9.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
594,15,president,PROPN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,9,5.4,session0_files0-11_triggers_processed.txt,NOUN,PROPN,4.4,4.54,6.0,4.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
595,16,bush,PROPN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,4,4.54,session0_files0-11_triggers_processed.txt,PROPN,VERB,5.4,4.54,9.0,7.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
596,17,visited,VERB,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,7,4.54,session0_files0-11_triggers_processed.txt,PROPN,ADJ,4.54,4.99,4.0,7.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
597,18,chinese,ADJ,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,7,4.99,session0_files0-11_triggers_processed.txt,VERB,PROPN,4.54,5.4,7.0,9.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
598,19,president,PROPN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,9,5.4,session0_files0-11_triggers_processed.txt,ADJ,PROPN,4.99,3.57,7.0,2.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
599,20,hu,PROPN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,2,3.57,session0_files0-11_triggers_processed.txt,PROPN,PROPN,5.4,2.35,9.0,6.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
600,21,jintao,PROPN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,6,2.35,session0_files0-11_triggers_processed.txt,PROPN,CCONJ,3.57,7.41,2.0,3.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
601,22,and,CCONJ,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,3,7.41,session0_files0-11_triggers_processed.txt,PROPN,ADJ,2.35,6.18,6.0,5.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
602,23,other,ADJ,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,5,6.18,session0_files0-11_triggers_processed.txt,CCONJ,ADJ,7.41,5.14,3.0,3.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
603,24,key,ADJ,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,3,5.14,session0_files0-11_triggers_processed.txt,ADJ,NOUN,6.18,4.3,5.0,6.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
604,25,allies,NOUN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,6,4.3,session0_files0-11_triggers_processed.txt,ADJ,ADP,5.14,7.29,3.0,2.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
605,26,in,ADP,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,2,7.29,session0_files0-11_triggers_processed.txt,NOUN,PROPN,4.3,3.78,6.0,8.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
606,27,santiago,PROPN,sess_0,sent_32,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,8,3.78,session0_files0-11_triggers_processed.txt,ADP,SENT_END,7.29,0.0,2.0,0.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_32
609,1,the,DET,sess_0,sent_33,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,3,7.77,session0_files0-11_triggers_processed.txt,SENT_START,NOUN,0.0,5.4,0.0,4.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_33
610,2,talk,NOUN,sess_0,sent_33,newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt,4,5.4,session0_files0-11_triggers_processed.txt,DET,ADP,7.77,7.45,3.0,2.0,sess_0_newsgroup-groups.google.com_hiddennook_f50294175d32a8ac_ENG_20041120_152800.txt_sent_33
